,cod,lon,lat,ele,sun,hum,pre,rai,nam,mun,dep,N
543,21201800,74.5,-4.68333333333,1050,0,0,2,4,San Gregorio,Cachipay,Cundinamarca,2
544,21201920,74.3,-4.44944444444,2750,0,0,2,2,Alto San Miguel,Sibate,Cundinamarca,2
545,21201960,74.0666666667,-4.66666666667,2580,0,0,2,2,Salitre Casa Bomba,Bogota DC,Bogota DC,2
546,21201970,74.1666666667,-4.56666666667,2665,0,0,2,2,Casablanca,Bogota DC,Bogota DC,2
547,21201980,74.05,-4.56666666667,3316,0,0,11,5,Guadalupe,Bogota DC,Bogota DC,2
548,21202020,74.0166666667,-4.76666666667,2800,0,0,2,2,Serrezuela,Bogota DC,Bogota DC,2
549,21202040,74.0833333333,-4.51666666667,2985,0,0,11,5,Juan Rey,Bogota DC,Bogota DC,2
550,21202050,74.1666666667,-4.53333333333,3000,0,0,2,2,Quiba,Bogota DC,Bogota DC,2
551,21202070,74.15,-4.65,2900,0,0,2,2,Saucedal 2,Bogota DC,Bogota DC,2
552,21202080,74.0666666667,-4.76666666667,2500,0,0,2,2,Conejera La,Bogota DC,Bogota DC,2
553,21202110,74.2333333333,-4.58333333333,2572,0,0,2,3,Huertas Las,Soacha,Cundinamarca,2
554,21202120,74.15,-4.66666666667,2545,0,0,2,2,Fontibon Acueducto,Bogota DC,Bogota DC,2
555,21202160,74.4047222222,-4.57305555556,1600,0,0,6,3,Hidroparaiso,El Colegio,Cundinamarca,2
556,21205160,74.1833333333,-4.71666666667,2545,0,1,2,6,Ramada La,Funza,Cundinamarca,3
557,21205240,74.0666666667,-4.56666666667,2800,0,0,11,2,Vitelma,Bogota DC,Bogota DC,2
558,21205390,73.7333333333,-5.08333333333,2675,0,0,11,5,Represa Sisga,Choconta,Cundinamarca,2
559,21205400,73.8666666667,-5.11666666667,2580,5,2,2,6,Checua-Nemocon,Nemocon,Cundinamarca,4
560,21205410,73.9833333333,-5.15,3100,3,0,2,5,Represa Del Neusa,Cogua,Cundinamarca,3
561,21205420,74.2088888889,-4.69138888889,2543,5,1,2,3,Tibaitata,Mosquera,Cundinamarca,4
562,21205520,74.15,-4.7,2546,5,2,2,3,Eldorado Didactica,Bogota DC,Bogota DC,4
563,21205570,74.2166666667,-4.85,2590,5,0,2,6,Primavera La,Subachoque,Cundinamarca,3
564,21205580,74.0613888889,-4.59833333333,2725,2,1,11,5,Venado Oro Vivero,Bogota DC,Bogota DC,4
565,21205650,73.9333333333,-4.76666666667,2620,5,1,2,6,Tabio,Tabio,Cundinamarca,4
566,21205660,74.5263888889,-4.58166666667,810,5,2,11,3,Mercedes Las,Anapoima,Cundinamarca,4
567,21205670,74.4375,-4.77083333333,1915,2,1,11,3,Florida La,Anolaima,Cundinamarca,4
568,21205690,74.1,-4.61666666667,2680,0,0,2,2,Camavieja,Bogota DC,Bogota DC,2
569,21205700,73.8680555556,-4.87972222222,2750,0,1,2,5,Guasca,Guasca,Cundinamarca,3
570,21205710,74.1025,-4.66916666667,2552,0,1,2,2,Jardin Botanico,Bogota DC,Bogota DC,3
571,21205720,74.1891666667,-4.50555555556,2900,1,1,2,5,San Jorge Gja,Soacha,Cundinamarca,4
572,21205740,73.7013888889,-5.1175,2709,3,1,11,5,Silos,Choconta,Cundinamarca,4
573,21205770,74.2725,-4.72861111111,2550,5,1,2,6,Base Aerea Madrid,Madrid,Cundinamarca,4
574,21205790,74.1505555556,-4.70555555556,2547,5,1,2,2,Apto El Dorado,Bogota DC,Bogota DC,4
575,21205850,73.8480555556,-5.03388888889,2567,0,0,2,5,Colombiano El,Sesquile,Cundinamarca,2
576,21205890,74.0541666667,-4.88583333333,2550,0,0,2,6,Guanata,Chia,Cundinamarca,2
577,21205910,74.0011111111,-4.98916666667,2600,0,0,2,6,Cosecha La,Zipaquira,Cundinamarca,2
578,21205920,73.9638888889,-4.82083333333,2650,0,0,2,6,Suasuque,Sopo,Cundinamarca,2
579,21205980,74.2008333333,-4.79222222222,2560,3,1,2,2,Providencia Gja,Tenjo,Cundinamarca,4
580,21206010,73.8025,-5.08888888889,2550,0,0,2,5,Loretoki Hda,Suesca,Cundinamarca,2
581,21206020,74.1080555556,-4.91416666667,2575,0,0,2,6,Santillana,Tabio,Cundinamarca,2
582,21206050,74.0455555556,-4.78833333333,2650,5,1,2,2,Esc Col Ingenieria,Bogota DC,Bogota DC,4
583,21206060,74.2533333333,-4.71694444444,2575,0,0,2,6,Casablanca,Madrid,Cundinamarca,2
584,21206140,73.9333333333,-4.96666666667,2698,0,0,2,2,Tibitoc 2,Tocancipa,Cundinamarca,2
585,21206180,74.4433333333,-4.80527777778,1850,0,1,2,3,Primavera D Matima,Anolaima,Cundinamarca,3
586,21206210,74.1572222222,-4.73611111111,2560,0,0,2,6,Flores Colombianas,Funza,Cundinamarca,2
587,21206220,74.0888888889,-4.63805555556,2556,5,2,2,3,Univ Nacional,Bogota DC,Bogota DC,4
588,21206230,74.1513888889,-4.66166666667,2543,0,1,2,6,Vegas Las Hda,Bogota DC,Bogota DC,3
589,21206260,74.0497222222,-4.79861111111,2570,0,1,2,2,C.Univ.Agrop-Udca,Bogota DC,Bogota DC,3
590,21206280,74.3330555556,-4.65361111111,2650,0,1,2,6,Acapulco,Bojaca,Cundinamarca,3
591,21206290,74.4166666667,-4.86666666667,2673,0,0,2,6,Venecia,Facatativa,Cundinamarca,2
592,21206300,74.1666666667,-4.5,2700,0,0,2,5,Dona Juana,Bogota DC,Bogota DC,2
593,21206340,74.3666666667,-4.46666666667,2700,0,0,2,6,Paraiso Perdido,Sibate,Cundinamarca,2
594,21206360,74.7666666667,-4.3,380,0,0,2,4,Tatambo,Ricaurte,Cundinamarca,2
595,21206370,74.7,-4.38333333333,400,0,0,11,4,Violeta La,Agua De Dios,Cundinamarca,2
596,21206400,74.6,-4.46666666667,380,0,0,2,4,Victoria La,Tocaima,Cundinamarca,2
597,21210020,75.3213888889,-4.55611111111,1765,0,0,11,3,Juntas Las,Ibague,Tolima,2
598,21210030,75.3008333333,-4.51083333333,1505,0,0,7,3,Pastales,Ibague,Tolima,2
599,21210080,75.29,-4.49444444444,1490,0,0,7,3,Secreto El,Ibague,Tolima,2
600,21210100,75.3302777778,-4.60027777778,2670,0,0,11,0,Rancho El,Ibague,Tolima,1
601,21210110,75.2777777778,-4.52083333333,2170,0,0,7,2,Placer El,Ibague,Tolima,2
602,21210120,75.2391666667,-4.49083333333,1965,0,0,6,3,Esmeralda La,Ibague,Tolima,2
603,21210130,75.5111111111,-4.38,2070,0,0,11,6,Delicias Las,Cajamarca,Tolima,2
604,21210140,75.5122222222,-4.35111111111,2050,0,0,11,2,Plan El,Cajamarca,Tolima,2
605,21210150,75.5419444444,-4.28472222222,3080,0,0,11,3,Cascada La,Cajamarca,Tolima,2
606,21210160,75.3041666667,-4.46666666667,1920,0,0,7,3,Darien El,Ibague,Tolima,2
607,21210170,75.4166666667,-4.35,2200,0,0,11,3,Palogrande Hda,Ibague,Tolima,2
608,21210180,75.4186111111,-4.52083333333,2000,0,0,11,3,Toche,Ibague,Tolima,2
609,21210190,75.1483333333,-4.27444444444,1250,0,0,6,4,Resaca La,San Luis,Tolima,2
610,21210200,75.0722222222,-4.33444444444,750,0,0,11,4,Buenos Aires,Ibague,Tolima,2
611,21210220,75.3255555556,-4.58,2200,0,0,11,3,Palmar El,Ibague,Tolima,2
612,21215080,74.995,-4.23138888889,475,0,2,11,4,Chicoral,Espinal,Tolima,3
613,21215100,75.4244444444,-4.44138888889,1920,5,1,11,3,Cajamarca,Cajamarca,Tolima,4
614,21215130,75.5183333333,-4.34111111111,2120,0,1,11,6,Cucuana Hda,Cajamarca,Tolima,3
615,21215140,75.0805555556,-4.33111111111,780,1,2,6,3,Cementos Diamante,Ibague,Tolima,4
616,21220040,74.8805555556,-4.53722222222,540,0,0,11,4,Piedras,Piedras,Tolima,2
617,21220050,75.0530555556,-4.35333333333,680,0,0,11,4,Aceituno El,Ibague,Tolima,2
618,21230060,74.8255555556,-4.39861111111,289,0,0,11,4,Narino,Narino,Cundinamarca,2
619,21230070,74.6227777778,-4.85138888889,1303,0,0,11,4,San Juan D Rioseco,San Juan de Rio Seco,Cundinamarca,2
620,21230090,74.7261111111,-5.2025,245,0,0,6,6,Arrancaplumas,Guaduas,Cundinamarca,2
621,21230110,74.8380555556,-4.38777777778,262,0,0,11,4,Narino Radio Alert,Narino,Cundinamarca,2
622,21230120,74.5811111111,-4.98527777778,1200,0,0,11,4,Belleza La,Chaguani,Cundinamarca,2
623,21235010,74.6961111111,-4.56472222222,316,0,2,2,4,Jerusalen,Jerusalen,Cundinamarca,3
624,21240030,75.0752777778,-4.54222222222,1980,0,0,6,4,San Juan de China,Ibague,Tolima,2
625,21240070,75.09,-4.6375,1814,0,0,6,4,Anzoategui,Anzoategui,Tolima,2
626,21240080,74.9511111111,-4.56777777778,439,0,0,11,4,Alvarado,Alvarado,Tolima,2
627,21245010,75.0872222222,-4.42305555556,750,1,2,11,4,Perales Hato Opia,Ibague,Tolima,4
628,21245040,75.1483333333,-4.43,928,1,2,11,3,Apto Perales,Ibague,Tolima,4
629,21245090,75.25,-4.71666666667,3250,0,0,11,0,Ermita La,Santa Isabel,Tolima,1
630,21245130,75.1388888889,-4.73583333333,2750,0,0,11,4,Bodega La,Santa Isabel,Tolima,2
631,21245140,75.0944444444,-4.71194444444,2250,0,0,6,3,Sta Isabel,Santa Isabel,Tolima,2
632,21250050,75.25,-4.85,3150,0,0,7,2,Alto del Oso,Murillo,Tolima,2
633,21250070,74.9355555556,-4.8,477,0,0,6,4,Sierra La,Lerida,Tolima,2
634,21250100,74.9052777778,-4.75583333333,400,0,0,11,4,Estrella La,Venadillo,Tolima,2
635,21250110,75.1733333333,-4.87055555556,2960,0,0,11,3,Murillo,Murillo,Tolima,2
636,21250120,75.1166666667,-5.03333333333,2025,0,0,6,4,Villahermosa,Villahermosa,Tolima,2
637,21250170,75.2527777778,-4.90388888889,3740,0,0,11,3,Boqueron,Villahermosa,Tolima,2
638,21250430,74.7666666667,-4.78333333333,241,0,0,11,4,Campamento Ambalem,Ambalema,Tolima,2
639,21250450,74.8822222222,-5.05305555556,341,0,0,6,4,Potosi Hda,Armero,Tolima,2
640,21250460,74.9175,-4.66361111111,430,0,0,11,4,Venadillo,Venadillo,Tolima,2
641,21250490,75.1333333333,-4.88333333333,2400,0,0,11,0,Inciensal El,Murillo,Tolima,1
642,21250500,75.0758333333,-4.92194444444,1585,0,0,6,3,Libano,Libano,Tolima,2
643,21250540,74.8,-4.78333333333,340,0,0,11,4,Bocatoma C Norte,Ambalema,Tolima,2
644,21250560,74.8166666667,-4.83333333333,355,0,0,11,4,Chorrillo,Ambalema,Tolima,2
645,21250570,74.85,-4.85,375,0,0,11,4,Iguacitos,Lerida,Tolima,2
646,21250580,74.8333333333,-4.8,405,0,0,11,4,Boqueron,Ambalema,Tolima,2
647,21250590,74.7833333333,-4.78333333333,310,0,0,11,4,Bocatoma C Central,Ambalema,Tolima,2
648,21250600,74.7666666667,-4.81666666667,320,0,0,11,4,Gamba,Ambalema,Tolima,2
649,21250610,74.7833333333,-4.85,310,0,0,11,4,Alsacia,Ambalema,Tolima,2
650,21250620,74.9166666667,-4.81666666667,450,0,0,7,4,Mangon El,Lerida,Tolima,2
651,21250640,74.8,-4.76666666667,335,0,0,6,0,Piedras Negras,Ambalema,Tolima,1
652,21255080,74.7677777778,-4.78361111111,450,1,0,6,3,Salto El,Ambalema,Tolima,3
653,21255090,74.9102777778,-5.0025,300,1,2,6,3,Armero Gja,Armero,Tolima,4
654,21255110,75.1316666667,-4.70166666667,2091,0,1,11,3,Sta Isabel,Santa Isabel,Tolima,3
655,21255120,75.1172222222,-5.02666666667,2029,1,1,6,3,Villahermosa,Villahermosa,Tolima,4
656,21255140,74.9205555556,-4.82138888889,500,1,2,11,4,Quinta La,Lerida,Tolima,4
657,21255150,74.8913888889,-4.85527777778,350,1,2,6,3,Garcia Hda,Lerida,Tolima,4
658,22010010,75.8163888889,-3.28833333333,2000,0,0,11,2,Herrera,Rioblanco,Tolima,2
659,22010030,75.65,-3.53333333333,1500,0,0,6,4,Rioblanco,Rioblanco,Tolima,2
660,22010040,75.7166666667,-3.38333333333,920,0,0,11,4,Pto Saldana,Rioblanco,Tolima,2
661,22010060,75.7666666667,-3.38333333333,2120,0,0,11,0,Aguila El,Rioblanco,Tolima,1
662,22010070,75.7391666667,-3.53666666667,1990,0,0,6,3,Gaitan,Rioblanco,Tolima,2
663,22015010,75.7833333333,-3.21694444444,2040,0,1,11,2,Rosales Fca Los,Planadas,Tolima,3
664,22015020,75.6313888889,-3.52916666667,1200,0,2,6,3,Relator,Rioblanco,Tolima,3
665,22020020,75.765,-3.04722222222,1780,0,0,11,3,Pena Rica,Planadas,Tolima,2
666,22020030,75.6772222222,-3.09472222222,1500,0,0,6,3,Gaitania,Planadas,Tolima,2
667,22020040,75.5905555556,-3.28861111111,1700,0,0,6,4,Casa de Zinc,Ataco,Tolima,2
668,22020050,75.6077777778,-3.39805555556,1200,0,0,6,4,Santiago Perez,Ataco,Tolima,2
669,22020060,75.6508333333,-3.13555555556,2230,0,0,6,3,Rioclaro,Planadas,Tolima,2
670,22020070,75.6166666667,-3.33083333333,770,0,0,6,4,Condor El,Ataco,Tolima,2
671,22025010,75.6666666667,-3.16666666667,1355,5,2,6,3,Apto Planadas,Planadas,Tolima,4
672,22045010,75.5033333333,-3.72222222222,1040,1,2,6,3,Demostracion Gja,Chaparral,Tolima,4
673,22045020,75.5838888889,-3.65166666667,1000,0,2,6,3,Limon El,Chaparral,Tolima,3
674,22050030,75.1991666667,-3.79805555556,370,0,0,11,4,Colache Hda,Coyaima,Tolima,2
675,22050040,75.3825,-3.5975,486,0,0,6,4,Ataco,Ataco,Tolima,2
676,22050060,75.6930555556,-3.90333333333,2490,0,0,11,2,San Jose D Hermosa,Chaparral,Tolima,2
677,22050070,75.4908333333,-3.42944444444,1630,0,0,6,4,San Pedro,Ataco,Tolima,2
678,22050080,75.5080555556,-3.37944444444,1600,0,0,6,3,Pan de Azucar,Ataco,Tolima,2
679,22050090,75.0211111111,-3.92305555556,410,0,0,11,4,Molino Murra,Saldana,Tolima,2
680,22050100,75.0969444444,-3.82305555556,780,0,0,11,4,Guayabos Los,Coyaima,Tolima,2
681,22055020,75.5394444444,-3.45861111111,500,1,2,6,4,Mesa de Pole,Ataco,Tolima,4
682,22055030,74.8986111111,-3.98583333333,300,1,2,6,4,Sta Helena,Purificacion,Tolima,4
683,22060070,75.22,-3.93944444444,495,0,0,11,4,Ortega,Ortega,Tolima,2
684,22060080,75.5483333333,-3.76611111111,900,0,0,6,4,Pando El,Chaparral,Tolima,2
685,22060090,75.33,-3.81555555556,475,0,0,6,4,Olaya Herrera,Ortega,Tolima,2
686,22060100,75.1066666667,-3.91111111111,316,0,0,11,4,Piedras de Cobre,Saldana,Tolima,2
687,22060110,75.4233333333,-3.7175,780,0,0,6,4,Guaini,Chaparral,Tolima,2
688,22065040,75.4877777778,-3.90666666667,1500,1,2,6,3,San Antonio Quinta,San Antonio,Tolima,4
689,22070010,75.6075,-4.00638888889,2468,0,0,11,2,Roncesvalles,Roncesvalles,Tolima,2
690,22070030,75.4994444444,-4.12444444444,2700,0,0,7,6,Sta Helena,Roncesvalles,Tolima,2
691,22075030,75.2844444444,-4.20138888889,2020,0,1,11,3,Riomanso,Rovira,Tolima,3
692,23010020,75.0488888889,-5.155,1350,0,0,6,3,Eden El,Fresno,Tolima,2
693,23010080,74.7483333333,-5.20333333333,196,0,0,6,6,Idema-Honda,Honda,Tolima,2
694,23015040,74.8863888889,-5.20972222222,475,0,0,6,3,Apto Mariquita,San Sebastian de Mariquita,Tolima,2
695,23020080,75.1441666667,-5.26583333333,2000,0,0,6,3,Manzanares,Manzanares,Caldas,2
696,23020090,75.2669444444,-5.27805555556,2637,0,0,7,3,Marulanda,Marulanda,Caldas,2
697,23020100,74.9144444444,-5.32055555556,675,0,0,4,3,Victoria La,Victoria,Caldas,2
698,23025010,75.1333333333,-5.2,1420,0,0,6,0,Llanadas,Manzanares,Caldas,1
699,23025020,74.7291666667,-5.26277777778,222,1,2,6,3,Esperanza La,Honda,Tolima,4
700,23025040,74.9158333333,-5.2975,500,1,2,4,3,Albania,San Sebastian de Mariquita,Tolima,4
701,23035020,74.6547222222,-5.47138888889,172,1,2,6,3,Apto Palanquero,Puerto Salgar,Cundinamarca,4
702,23040030,74.6763888889,-5.47916666667,270,0,0,6,6,Idema-Dorada,La Dorada,Caldas,2
703,23040070,74.9383333333,-5.32388888889,920,0,0,4,3,Canaveral,Victoria,Caldas,2
704,23050080,75.0575,-5.29888888889,1600,0,0,6,4,Marquetalia,Marquetalia,Caldas,2
705,23050100,74.7261111111,-5.73083333333,160,0,0,3,3,San Miguel,Sonson,Antioquia,2
706,23050230,75.135,-5.37277777778,2100,0,0,6,3,San Jose Pensilvan,Pensilvania,Caldas,2
707,23050250,74.8919444444,-5.57472222222,730,0,0,4,3,Norcasia Radio,Norcasia,Caldas,2
708,23050330,75.05,-5.3,1550,0,0,6,0,Sub Marquetalia,Marquetalia,Caldas,1
709,23055040,74.9927777778,-5.41833333333,1475,1,1,4,0,Samana,Samana,Caldas,3
710,23055070,75.1386111111,-5.73111111111,1669,0,0,4,3,Argelia,Argelia,Antioquia,2
711,23060110,74.4947222222,-5.35194444444,1270,0,0,6,4,Caparrapi,Caparrapi,Cundinamarca,2
712,23060140,74.6116666667,-5.07805555556,975,0,0,6,3,Tuscolo El,Guaduas,Cundinamarca,2
713,23060150,74.6305555556,-5.75888888889,180,0,0,6,6,Pto Libre,Puerto Salgar,Cundinamarca,2
714,23060160,74.4622222222,-5.485,1200,0,0,6,3,San Pablo,Caparrapi,Cundinamarca,2
715,23060170,74.3888888889,-5.34916666667,1462,0,0,6,3,Palma La,La Palma,Cundinamarca,2
716,23060180,74.2944444444,-5.25333333333,1400,0,0,6,4,Penon El,El Pe#On,Cundinamarca,2
717,23060190,74.4852777778,-5.19583333333,497,0,0,11,4,Utica,Utica,Cundinamarca,2
718,23060200,74.2391666667,-5.05944444444,1798,0,0,6,4,Supata,Supata,Cundinamarca,2
719,23060260,74.3819444444,-5.06444444444,1500,0,0,6,4,Chilagua Fca,Nocaima,Cundinamarca,2
720,23060290,74.4119444444,-4.97305555556,1425,0,0,6,3,Silencio El,Sasaima,Cundinamarca,2
721,23065060,74.4616666667,-4.84194444444,2200,0,1,11,3,Sta Teresa,Alban,Cundinamarca,3
722,23065100,74.3072222222,-4.90166666667,2475,1,1,11,2,Sabaneta,San Francisco,Cundinamarca,4
723,23065110,74.3544444444,-5.48416666667,1347,1,1,6,3,Yacopi,Yacopi,Cundinamarca,4
724,23065120,74.1391666667,-5.14138888889,2000,0,1,11,3,Cabrera La,Pacho,Cundinamarca,3
725,23070010,74.7686111111,-5.85694444444,180,0,0,3,6,Claro de Luna,Sonson,Antioquia,2
726,23075010,74.8483333333,-5.85527777778,449,1,2,4,3,Rio Claro,Sonson,Antioquia,4
727,23080390,75.1636111111,-6.46805555556,1901,0,0,3,3,Sto Domingo,Santo Domingo,Antioquia,2
728,23080640,75.3277777778,-6.17083333333,2028,0,0,7,3,Marinilla,Marinilla,Antioquia,2
729,23080650,75.3355555556,-6.07361111111,2137,0,0,3,3,Campoalegre,El Carmen de Viboral,Antioquia,2
730,23080720,74.6783333333,-6.27972222222,125,0,0,3,6,Canteras,Puerto Nare,Antioquia,2
731,23080740,75.2591666667,-6.39694444444,1837,0,0,3,3,Concepcion,Concepcion,Antioquia,2
732,23080750,75.1825,-6.05333333333,1235,0,0,4,3,Cocorna,Cocorna,Antioquia,2
733,23080760,75.0169444444,-6.4875,1412,0,0,4,3,San Roque,San Roque,Antioquia,2
734,23080790,75.2833333333,-5.95,2620,0,0,4,3,Linda La,El Carmen de Viboral,Antioquia,2
735,23080800,74.9,-6.18333333333,975,0,0,3,3,Patio Bonito,San Carlos,Antioquia,2
736,23080810,74.8280555556,-6.24944444444,858,0,0,3,3,Jordan El,San Carlos,Antioquia,2
737,23080820,75.1175,-6.14666666667,1878,0,0,4,3,Tafetanes,Granada,Antioquia,2
738,23080920,75.2733333333,-6.13333333333,2107,0,0,3,3,Santuario,El Santuario,Antioquia,2
739,23085030,75.1433333333,-6.37611111111,1660,1,1,10,3,Alejandria,Alejandria,Antioquia,4
740,23085040,75.4147222222,-6.13166666667,2090,1,1,7,3,Selva La,Rionegro,Antioquia,4
741,23085080,74.8366666667,-6.48583333333,835,1,1,3,3,Nus Gja Exp El,San Roque,Antioquia,4
742,23085110,75.2411111111,-6.21416666667,1956,0,1,3,3,Penol El,Penol,Antioquia,3
743,23085140,75.1005555556,-5.96361111111,1306,0,1,4,3,San Francisco,San Francisco,Antioquia,3
744,23085160,75.2533333333,-6.31166666667,1950,1,1,3,3,Corrientes,San Vicente,Antioquia,4
745,23085200,75.4258333333,-6.16861111111,2073,1,2,7,3,A.J M Cordova,Rionegro,Antioquia,4
746,23085210,75.0027777778,-6.34888888889,1016,1,1,10,3,Violetas Las,San Rafael,Antioquia,4
747,23085220,75.0388888889,-6.1575,1113,1,1,4,3,San Carlos,San Carlos,Antioquia,4
748,23090020,74.6816666667,-6.39333333333,639,0,0,3,6,Virginias,Puerto Berrio,Antioquia,2
749,23090100,74.45,-6.6,150,0,0,3,1,San Juan Beduth,Puerto Berrio,Antioquia,2
750,23090110,74.3952777778,-6.60305555556,130,0,0,3,6,Murillo,Puerto Berrio,Antioquia,2
751,23095010,74.4122222222,-6.465,150,1,1,3,3,Apto Pto Berrio,Puerto Berrio,Antioquia,4
752,23100030,74.7855555556,-6.84027777778,994,0,0,3,6,Tigre El,Vegachi,Antioquia,2
753,23100040,75.0108333333,-6.59416666667,1414,0,0,3,6,Yolombo,Yolombo,Antioquia,2
754,23100050,74.41,-6.71583333333,138,0,0,3,0,Bodega La,Puerto Berrio,Antioquia,1
755,23100070,74.3708333333,-6.64277777778,120,0,0,3,6,Ramblas,Yondo,Antioquia,2
756,23100080,74.3166666667,-6.65,100,0,0,3,0,Sta Clara,Yondo,Antioquia,1
757,23105030,74.7963888889,-6.77388888889,995,1,1,3,3,Vegachi,Vegachi,Antioquia,4
758,23110030,74.5886111111,-5.9375,150,0,0,6,6,Pto Nino,Puerto Boyaca,Boyaca,2
759,23110040,74.5666666667,-5.87972222222,150,0,0,6,6,Trique El,Puerto Boyaca,Boyaca,2
760,23110060,74.3330555556,-6.19361111111,100,0,0,3,3,Padilla,Cimitarra,Santander,2
761,23115010,74.5666666667,-5.97833333333,350,0,2,6,3,Pto Boyaca,Puerto Boyaca,Boyaca,3
762,23120010,73.8997222222,-6.4125,305,0,0,3,3,Verde La,Cimitarra,Santander,2
763,23120050,74.1008333333,-5.53555555556,850,0,0,6,3,Muzo,Muzo,Boyaca,2
764,23120120,73.9166666667,-5.6,2800,0,0,11,4,Sta Rita,Pauna,Boyaca,2
765,23120200,74.0825,-6.53388888889,159,0,0,3,6,Pto Araujo Alertas,Cimitarra,Santander,2
766,23120210,74.0458333333,-5.47444444444,1090,0,0,6,3,Coper,Coper,Boyaca,2
767,23120220,73.9133333333,-5.87083333333,2590,0,0,7,3,Pradera La,Jesus Maria,Santander,2
768,23120240,74.1544444444,-5.37138888889,1038,0,0,6,3,Paime,Paime,Cundinamarca,2
769,23120250,74.0686111111,-5.64944444444,681,0,0,6,3,Borbur 2,San Pablo de Borbur,Boyaca,2
770,23125040,73.9205555556,-6.61611111111,180,1,1,6,3,Campo Capote,Puerto Parra,Santander,4
771,23125050,74.0613888889,-6.64944444444,168,0,1,3,3,Carare,Puerto Parra,Santander,3
772,23125060,73.9133333333,-5.75833333333,1690,2,1,6,3,Albania,Albania,Santander,4
773,23125070,74.0666666667,-5.3,2150,5,1,11,3,San Cayetano,San Cayetano,Cundinamarca,4
774,23125080,74.1844444444,-5.66166666667,1070,0,1,4,3,Otanche,Otanche,Boyaca,3
775,23125090,73.9808333333,-5.64944444444,1225,0,0,6,3,Pauna,Pauna,Boyaca,2
776,23125100,73.9430555556,-5.51472222222,2200,2,1,6,3,Buenavista,Buenavista,Boyaca,4
777,23125120,73.9522222222,-6.30861111111,300,1,1,6,3,Cimitarra,Cimitarra,Santander,4
778,23125130,73.8088888889,-6.22138888889,1085,0,1,3,3,Landazuri,Landazuri,Santander,3
779,23125140,74.1822222222,-5.52083333333,1250,0,1,3,3,Apto Furatena,Quipama,Boyaca,3
780,23130010,74.0313888889,-6.87777777778,100,0,0,3,6,Chucuri,Barrancabermeja,Santander,2
781,23140040,73.935,-6.77361111111,95,0,0,3,6,Pte Ferrocarril,Simacota,Santander,2
782,23140070,73.6163888889,-6.77194444444,300,0,0,6,6,Dos Bocas Hda,El Carmen de Chucuri,Santander,2
783,23145020,73.51,-6.69638888889,815,0,1,3,3,Carmen El,El Carmen de Chucuri,Santander,3
784,23155030,73.8086111111,-7.02638888889,126,1,1,3,3,Apto Yariguies,Barrancabermeja,Santander,4
785,23155040,73.765,-6.85944444444,162,0,1,3,6,Centro El,Barrancabermeja,Santander,3
786,23160010,73.9441666667,-7.08944444444,140,0,0,3,6,Yondo,Yondo,Antioquia,2
787,23175020,74.7161111111,-7.01166666667,718,1,1,3,3,Apto Otu,Remedios,Antioquia,4
788,23180020,73.8930555556,-7.34861111111,128,0,0,3,6,Pto Wilches,Puerto Wilches,Santander,2
789,23180030,73.55,-7.53333333333,136,0,0,3,6,Casa Nueva,Sabana de Torres,Santander,2
790,23180040,73.4827777778,-7.45277777778,154,0,0,3,6,Porvenir El,Sabana de Torres,Santander,2
791,23180050,73.5980555556,-7.54138888889,98,0,0,3,6,Establo El,Sabana de Torres,Santander,2
792,23180060,73.5666666667,-7.51666666667,108,0,0,3,6,Retirada La,Sabana de Torres,Santander,2
793,23180070,73.4894444444,-7.39,176,0,0,3,6,Sabana de Torres,Sabana de Torres,Santander,2
794,23180080,73.6783333333,-7.48944444444,132,0,0,3,6,Eloy Valenzuela,Sabana de Torres,Santander,2
795,23180100,73.8008333333,-7.78333333333,98,0,0,3,1,Sitio Nuevo,Puerto Wilches,Santander,2
796,23180110,73.8252777778,-7.58611111111,105,0,0,3,1,Paturia,Puerto Wilches,Santander,2
797,23180120,73.9191666667,-7.22277777778,170,0,0,3,6,Coquera La,Puerto Wilches,Santander,2
798,23185010,73.5372222222,-7.45611111111,328,1,1,3,6,Villa Leiva,Sabana de Torres,Santander,4
799,23190110,73.4280555556,-7.83805555556,164,0,0,3,6,Libano El,San Alberto,Cesar,2
800,23190130,72.9705555556,-7.19611111111,1910,0,0,11,3,Tona,Tona,Santander,2
801,23190140,73.2013888889,-7.46472222222,500,0,0,6,3,Playon El,El Playon,Santander,2
802,23190210,73.6813888889,-7.59333333333,80,0,0,3,1,Magara,Sabana de Torres,Santander,2
803,23190260,73.2136111111,-7.07972222222,1050,0,0,2,6,Laguna La,Lebrija,Santander,2
804,23190280,73.1330555556,-6.9675,950,0,0,2,4,Palo Gordo,Giron,Santander,2
805,23190300,72.9663888889,-7.11,3310,0,0,7,3,Picacho El,Tona,Santander,2
806,23190320,73.435,-7.4025,172,0,0,3,6,Provincia,Sabana de Torres,Santander,2
807,23190340,73.0647222222,-7.21333333333,996,0,0,2,6,Matajira,Matanza,Santander,2
808,23190350,73.1952777778,-7.24,778,0,0,11,4,Llano de Palmas,Rionegro,Santander,2
809,23190360,73.165,-7.32805555556,800,0,0,6,3,Portachuelo,Rionegro,Santander,2
810,23190380,73.2177777778,-7.21083333333,855,0,0,11,4,Palmas,Lebrija,Santander,2
811,23190400,73.0572222222,-7.12444444444,1779,0,0,7,3,Galvicia La,Floridablanca,Santander,2
