CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
29040070,PM,Ponedera,Ponedera,Atlantico,8,"74°46'14.6""W","10°38'30.4""N",2.4,11.3,15.2,86.3,109.6,108.8,106.6,144.6,184.5,183.1,113.9,35.8,1102.1,0,1,1,4,6,5,4,6,8,8,5,2,51
29040300,PM,Pto Giraldo,Ponedera,Atlantico,5,"74°49'20.2""W","10°30'28.4""N",5,5.3,19.9,88.4,131.6,124.4,123.9,126.4,146.8,183.7,124.2,45,1124.7,0,0,1,5,7,6,5,6,8,8,6,2,54
29040230,PM,Pto Colombia,Puerto Colombia,Atlantico,5,"74°58'10.8""W","10°59'18.0""N",0.2,0.3,1.2,12.4,76.9,62.8,51.8,94,124.8,160.5,94.9,29.4,709.3,0,0,0,1,3,3,3,4,5,6,4,1,31
29030390,PM,Cabecera Bartolo,Repelon,Atlantico,10,"75°9'0.0""W","10°29'0.0""N",6.9,7.9,12.3,66.5,124.8,91.2,70.6,102.5,100.7,155.1,90.4,23.8,852.7,0,1,1,3,6,4,4,5,5,8,4,1,44
29030650,PM,Cabecera El Polvar,Repelon,Atlantico,10,"75°9'0.0""W","10°30'0.0""N",6,4.3,18.9,48,123.7,73.5,57.9,98.2,94.6,158.9,73.8,27.4,785.2,1,1,1,3,6,4,4,6,6,8,4,1,44
29030640,PM,Cabecera Henequen,Repelon,Atlantico,9,"75°7'0.0""W","10°31'0.0""N",5.7,4.3,8.3,60.4,123.4,82.3,70.6,93.4,96.4,167,83.3,16.2,811.3,0,1,1,3,7,6,5,7,7,11,5,1,53
29030410,PM,Casa de Bombas,Repelon,Atlantico,10,"75°7'51.8""W","10°30'18.2""N",5.9,4.1,15.1,47.5,118.3,96.2,89,111.3,111.6,162.2,78.8,19.6,859.5,0,1,1,3,7,6,5,8,7,9,5,1,54
29030270,PM,Loma Grande,Repelon,Atlantico,15,"75°7'53.7""W","10°26'1.8""N",6.5,4.2,16.2,55.5,137.4,111.4,83.2,121.7,123.3,175.9,85.5,21.8,942.5,1,0,1,4,8,7,6,8,8,10,5,2,60
29035070,CP,Repelon,Repelon,Atlantico,10,"75°7'9.0""W","10°30'1.0""N",5.1,7.3,17.7,49.7,125.5,105.9,78.7,108.6,104.9,161.5,107.1,22.2,894.2,1,1,2,6,12,11,9,13,13,15,10,3,96
29040290,PM,Campanos Los,Sabanalarga,Atlantico,100,"74°58'18.4""W","10°33'28.0""N",16.3,13.6,23.2,100,191.1,139.7,186,217.7,179.2,227.2,129,46.3,1469.4,1,1,1,4,7,6,6,8,8,9,5,2,57
29040190,PM,Sabanalarga,Sabanalarga,Atlantico,100,"74°55'8.0""W","10°38'12.2""N",8.5,8.9,32,98.4,145.9,128.7,136.8,142.4,156.2,188.7,112.6,32.6,1191.6,1,1,2,6,9,8,8,9,10,10,7,2,74
29040270,PM,Rabon El Hda,Santa Lucia,Atlantico,4,"74°58'40.2""W","10°22'15.9""N",11.6,8,24,112.7,149.2,120.4,108.9,139.9,156.9,169.4,116.2,36.7,1153.9,1,1,1,4,5,4,5,6,5,6,5,1,45
29035130,CP,Sta Lucia Gja,Santa Lucia,Atlantico,5,"74°57'0.0""W","10°19'0.0""N",5.1,7.2,17.5,60.8,156.7,98.1,89.1,123.1,139.1,154.6,65.3,25,941.6,,,,,,,,,,,,,0
29045020,SP,A.E Cortissoz,Soledad,Atlantico,14,"74°46'47.2""W","10°53'0.01""N",1.2,0.5,1.9,31.8,118,83,92.1,112.6,160.5,169.6,95.6,37.5,904.2,0,0,1,4,9,10,8,11,14,16,9,3,83
29040310,PM,San Pedrito Alerta,Suan,Atlantico,8,"74°55'12.8""W","10°16'40.4""N",10.5,8,41.6,95.1,162.5,138.6,121.3,146.6,110.5,167.1,109.4,29.8,1141.2,1,1,3,7,9,9,9,10,10,10,7,2,77
14010100,PM,Pintada La,Tubara,Atlantico,200,"74°59'42.0""W","10°57'18.4""N",0.1,1.4,4.8,27.3,109.8,123.6,83.3,143.8,200.7,215.3,140.3,51.6,1101.8,0,0,1,3,6,8,5,9,11,11,8,2,64
29040240,PG,Usiacuri,Usiacuri,Atlantico,100,"74°59'53.1""W","10°45'41.3""N",9.9,5.4,16.3,65.6,128.1,123.8,116.6,134.3,148.8,142.4,114.4,31.3,1037,1,1,2,6,11,10,9,11,13,12,9,2,88
21205790,SP,Apto El Dorado,Bogota DC,Bogota DC,2547,"74°9'2.4""W","4°42'20.1""N",28.4,45,72.8,110.7,107.7,58.7,46.2,44.7,64.4,111.2,93.3,58.2,841.2,8,11,15,19,21,18,18,16,16,19,17,12,189
21200080,PM,Arrayan-San Fco,Bogota DC,Bogota DC,3047,"74°2'0.0""W","4°35'0.0""N",75.9,69,98.3,119.8,142.3,116.4,131.7,103.6,69.4,127.1,131.1,82.7,1267.4,13,14,19,23,26,25,28,26,21,22,20,15,253
21201300,PM,Australia,Bogota DC,Bogota DC,3050,"74°7'55.2""W","4°23'39.3""N",22,42.7,68.6,106.9,167.9,155.4,155.6,114.5,91.1,118.4,86.2,39.2,1168.5,7,10,14,20,26,26,28,25,20,21,18,11,226
21200190,PM,Boca Grande,Bogota DC,Bogota DC,3460,"74°8'0.0""W","4°20'0.0""N",27.7,56.3,85.9,136.7,179.1,166.5,197.8,146.8,106,110.7,100.5,53.9,1368,11,13,17,22,26,26,27,26,24,22,20,15,248
21201540,PG,Bosa,Bogota DC,Bogota DC,2640,"74°12'0.0""W","4°36'0.0""N",20,28.7,49.2,79.3,79.1,53,36,36,44.9,81.5,70,33.4,611.3,8,9,13,16,18,16,15,14,13,17,16,11,166
21206260,CO,C.Univ.Agrop-Udca,Bogota DC,Bogota DC,2570,"74°2'59.0""W","4°47'55.1""N",33.3,51.3,73.3,83.7,96.9,58,54.1,48.3,53.1,101,95.3,53.9,802.2,7,9,13,15,18,16,16,15,12,14,15,10,160
21205690,CO,Camavieja,Bogota DC,Bogota DC,2680,"74°6'0.0""W","4°37'0.0""N",43.3,51.5,82.5,109.8,115.9,47.5,42.1,44.1,52.7,120.3,115.1,70.3,895.2,9,11,15,18,20,18,18,17,15,19,18,13,191
21201970,PM,Casablanca,Bogota DC,Bogota DC,2665,"74°10'0.0""W","4°34'0.0""N",21.5,30.4,48.9,79.9,85.8,54.4,40.9,36.2,46.5,81.5,67.9,36.7,630.5,9,10,15,19,20,18,19,17,15,18,17,12,188
21200310,PM,Cerro de Suba,Bogota DC,Bogota DC,2691,"74°4'0.0""W","4°45'0.0""N",45.4,68.2,93.1,110.1,104.7,50.2,42.6,45.5,65.5,122.7,115.5,69.4,932.9,11,14,17,17,19,17,17,17,16,19,19,13,196
21200850,PG,Cisaca,Bogota DC,Bogota DC,2880,"74°5'0.0""W","4°29'0.0""N",31.1,47.4,62.8,90.2,115.6,119.1,128,111,71.5,86.4,82.3,53.7,999.3,7,10,12,16,18,18,20,20,14,15,14,10,173
