CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
26205020,CP,Rosario El,Venecia,Antioquia,1600,"75°43'0.0""W","5°56'0.0""N",5.7,5.7,5.4,4.6,4.8,6.2,7.0,6.4,5.2,4.0,4.4,5.7,5.4
37055010,SP,Apto Arauca,Arauca,Arauca,128,"70°44'17.0""W","7°4'10.0""N",8.8,8.1,6.5,5.4,4.9,4.6,4.7,5.3,5.9,6.5,7.0,8.0,6.3
37045010,CO,Saravena,Saravena,Arauca,148,"71°53'26.0""W","6°56'47.0""N",5.2,4.2,2.9,2.7,3.2,3.2,3.8,4.2,4.8,5.0,5.0,4.9,4.1
29045120,CP,Flores Las,Barranquilla,Atlantico,2,"74°49'25.0""W","11°2'34.0""N",7.9,7.8,7.1,6.5,5.7,6.3,6.8,6.8,5.9,5.5,6.3,7.0,6.6
29035080,CP,Normal Manati,Manati,Atlantico,10,"74°57'16.7""W","10°27'12.9""N",7.9,7.4,6.4,5.6,5.1,5.5,6.3,6.1,5.0,4.8,5.3,6.7,6.0
29035070,CP,Repelon,Repelon,Atlantico,10,"75°7'9.0""W","10°30'1.0""N",8.3,8.0,7.1,6.0,5.2,5.8,6.4,6.1,5.1,4.8,5.6,7.1,6.3
29045020,SP,A.E Cortissoz,Soledad,Atlantico,14,"74°46'47.2""W","10°53'0.01""N",9.2,8.8,7.9,7.0,6.1,6.7,7.0,6.7,5.7,5.4,6.2,7.9,7.0
21205790,SP,Apto El Dorado,Bogota DC,Bogota DC,2547,"74°9'2.4""W","4°42'20.1""N",5.9,5.3,4.4,3.5,3.5,3.9,4.3,4.4,4.1,3.8,4.2,5.1,4.4
21205520,CP,Eldorado Didactica,Bogota DC,Bogota DC,2546,"74°9'0.0""W","4°42'0.0""N",5.8,5.1,4.4,3.4,3.4,3.6,4.1,4.2,4.0,3.7,4.1,5.2,4.3
21206050,CP,Esc Col Ingenieria,Bogota DC,Bogota DC,2650,"74°2'44.0""W","4°47'18.0""N",5.7,4.8,3.9,3.0,3.1,3.3,3.7,3.5,3.3,3.4,3.9,4.9,3.9
35025070,CO,Taques Los,Bogota DC,Bogota DC,3150,"74°11'27.4""W","4°11'48.0""N",5.7,4.9,3.6,2.7,2.5,2.4,2.7,3.0,3.5,3.6,3.9,4.9,3.6
21206220,CP,Univ Nacional,Bogota DC,Bogota DC,2556,"74°5'20.7""W","4°38'17.1""N",6.0,5.1,4.0,3.3,3.2,4.1,4.4,4.6,4.1,3.8,4.0,5.2,4.3
21205580,CO,Venado Oro Vivero,Bogota DC,Bogota DC,2725,"74°3'41.6""W","4°35'54.1""N",4.0,3.6,2.9,2.5,2.7,3.1,3.3,3.5,3.1,2.6,2.5,3.3,3.1
29035170,CP,Sincerin,Arjona,Bolivar,10,"75°16'41.8""W","10°8'33.3""N",8.3,7.9,6.5,5.6,5.1,5.6,6.1,6.1,4.7,4.6,5.5,7.2,6.1
14015020,SP,Apto Rafael Nunez,Cartagena,Bolivar,2,"75°30'57.7""W","10°26'50.1""N",8.8,8.5,7.7,7.0,6.2,6.3,6.7,6.4,5.7,5.5,6.2,7.8,6.9
14015030,CP,Esc Naval Cioh,Cartagena,Bolivar,1,"75°32'9.0""W","10°23'23.0""N",9.2,8.6,7.6,7.0,6.3,6.8,6.8,6.8,5.8,5.7,6.5,8.0,7.1
29015020,AM,Carmen de Bolivar,El Carmen de Bolivar,Bolivar,152,"75°6'23.1""W","9°42'56.7""N",7.6,7.2,6.0,5.2,4.8,5.4,6.5,5.8,4.6,4.6,5.4,6.2,5.8
25025100,CP,Apto Baracoa,Magangue,Bolivar,18,"74°50'43.0""W","9°16'55.0""N",8.3,7.7,6.5,5.6,5.1,6.1,6.8,6.5,5.5,4.9,5.7,7.2,6.3
29035040,CP,Nueva Florida,Maria La Baja,Bolivar,13,"75°21'3.0""W","9°56'26.0""N",8.0,7.2,6.1,5.3,4.5,4.7,5.4,5.1,4.2,4.2,4.9,6.8,5.5
29035030,CO,Presa Ay Grande,Maria La Baja,Bolivar,60,"75°19'35.7""W","9°52'46.0""N",7.3,6.6,5.7,5.1,4.5,4.7,5.3,5.1,4.3,4.3,5.0,6.3,5.3
29035110,CO,San Pablo,Maria La Baja,Bolivar,20,"75°15'31.0""W","10°2'35.4""N",8.3,7.8,6.5,5.8,4.9,5.5,6.1,5.8,4.7,4.7,5.4,7.2,6.1
14015010,CP,Galerazamba,Santa Catalina,Bolivar,20,"75°15'42.0""W","10°47'41.5""N",7.6,6.9,6.1,6.0,5.8,5.9,6.2,6.4,5.7,5.4,6.2,6.9,6.3
23205050,CO,Canelos,Santa Rosa del Sur,Bolivar,750,"74°14'27.5""W","7°53'7.5""N",5.9,5.2,3.7,2.8,3.6,3.9,5.3,5.1,3.9,3.6,3.9,5.0,4.3
23205030,CO,Sta Rosa D Simiti,Santa Rosa del Sur,Bolivar,650,"74°3'33.0""W","7°57'55.0""N",8.0,6.9,5.3,4.1,4.4,5.3,6.5,6.1,4.9,4.2,4.9,6.7,5.6
25025020,CP,Monterrey Forestal,Zambrano,Bolivar,25,"74°50'6.0""W","9°44'7.0""N",8.6,8.2,7.0,6.3,5.5,6.5,6.8,6.9,5.8,5.6,6.2,7.3,6.7
24035330,AM,Boavita,Boavita,Boyaca,2150,"72°34'43.6""W","6°19'34.3""N",7.8,7.0,6.0,4.7,4.3,4.7,5.2,5.1,4.9,5.0,5.7,6.8,5.6
23125100,CP,Buenavista,Buenavista,Boyaca,2200,"73°56'35.2""W","5°30'53.7""N",3.0,2.6,2.0,1.4,1.7,2.2,2.6,2.3,2.2,2.5,2.3,2.5,2.3
24035310,CO,Chiscas,Chiscas,Boyaca,2350,"72°30'17.0""W","6°32'58.3""N",7.9,7.1,6.0,4.9,4.6,4.3,5.0,5.0,4.7,4.9,5.6,7.1,5.6
24035250,CO,Chita,Chita,Boyaca,2888,"72°27'58.8""W","6°11'18.0""N",7.9,7.1,5.8,4.2,3.7,3.5,3.4,3.7,4.2,4.4,5.1,7.0,5.0
35095030,CO,Tunel El,Cuitiva,Boyaca,3000,"72°56'38.2""W","5°34'19.6""N",7.8,6.5,5.4,4.4,4.5,4.3,4.5,4.2,4.4,4.7,5.2,6.9,5.2
24025030,CP,Sierra La,Duitama,Boyaca,2700,"73°9'43.6""W","5°58'1.3""N",4.9,4.4,3.4,2.5,2.7,3.4,3.8,3.9,3.6,2.9,3.1,4.0,3.5
24035120,AM,Surbata Bonza,Duitama,Boyaca,2485,"73°4'28.1""W","5°48'8.8""N",6.8,5.8,5.1,4.3,4.2,4.5,4.9,4.7,4.3,4.2,5.2,6.3,5.0
24035240,CO,Sierra Nevad Cocuy,Guican,Boyaca,3716,"72°22'18.2""W","6°24'26.0""N",7.1,6.5,5.3,3.6,3.1,3.9,4.7,4.5,3.7,3.4,4.3,6.0,4.7
35075040,CP,Inst Agr Macanal,Macanal,Boyaca,1300,"73°19'0.1""W","4°56'27.8""N",5.9,5.1,3.9,3.2,3.1,2.7,2.8,3.0,4.0,4.6,4.8,5.6,4.1
24015020,CO,Bertha,Moniquira,Boyaca,1700,"73°36'0.0""W","5°53'0.0""N",5.7,5.8,4.9,4.2,3.9,4.7,4.9,4.8,4.7,4.7,5.1,5.4,4.9
24035150,CP,Belencito,Nobsa,Boyaca,2530,"72°53'26.7""W","5°46'43.3""N",6.7,5.8,4.8,3.7,3.9,4.3,4.7,4.4,4.0,3.8,4.6,5.9,4.7
35075010,AM,Nuevo Colon,Nuevo Colon,Boyaca,2438,"73°27'23.4""W","5°21'13.7""N",6.3,5.6,4.9,3.7,3.4,2.9,2.9,3.2,4.2,4.4,5.0,6.0,4.4
24035170,AM,Tunguavita,Paipa,Boyaca,2470,"73°6'58.9""W","5°44'45.3""N",6.7,6.0,5.0,3.7,3.4,3.7,4.2,4.0,3.8,4.0,4.7,5.9,4.6
35085020,CO,Rondon,Rondon,Boyaca,2120,"73°12'13.0""W","5°21'30.3""N",5.6,5.0,4.1,3.1,2.7,2.0,2.0,2.3,3.7,4.2,4.3,4.4,3.6
24015220,CP,Villa Carmen,Samaca,Boyaca,2600,"73°29'44.8""W","5°30'42.1""N",7.1,6.5,5.6,4.8,5.0,5.0,5.6,5.6,5.5,5.2,5.3,6.2,5.6
24035340,CP,Apto A Lleras C,Sogamoso,Boyaca,2500,"72°58'4.5""W","5°40'37.0""N",7.6,6.7,5.7,4.4,4.1,4.6,4.9,4.6,4.7,4.6,5.5,6.6,5.4
35075020,CP,Sutatenza,Sutatenza,Boyaca,1930,"73°26'57.0""W","5°1'20.2""N",6.5,5.8,4.3,3.7,3.5,2.9,3.1,3.4,4.3,4.6,5.1,6.0,4.4
24035040,CO,Copa La,Toca,Boyaca,2700,"73°12'28.6""W","5°34'46.0""N",6.9,6.6,5.1,4.1,3.9,4.4,4.7,4.6,4.4,4.4,5.0,6.1,5.0
24035130,CP,U P T C,Tunja,Boyaca,2690,"73°21'19.0""W","5°33'12.8""N",7.4,6.8,5.6,4.7,4.4,4.4,4.7,4.9,5.1,5.0,5.4,6.6,5.4
24015300,CP,Villa de Leiva,Villa de Leyva,Boyaca,2215,"73°32'38.2""W","5°39'21.0""N",6.3,5.8,4.9,4.0,4.3,4.7,5.1,5.1,4.7,4.3,4.5,5.4,4.9
26145020,CO,Bellavista,Anserma,Caldas,1932,"75°48'0.0""W","5°16'33.3""N",4.3,4.2,3.5,2.9,3.3,3.9,5.1,5.3,3.8,3.3,3.0,3.3,3.8
26155110,SP,Apto La Nubia,Manizales,Caldas,2058,"75°28'11.8""W","5°1'47.1""N",5.4,4.9,4.0,3.4,3.5,4.0,4.8,4.5,3.8,3.4,3.9,4.6,4.2
26185040,CO,San Felix,Salamina,Caldas,2696,"75°22'30.5""W","5°22'21.5""N",5.0,4.7,3.9,3.1,3.7,5.0,5.8,5.5,4.5,3.3,3.1,4.1,4.3
23055040,CO,Samana,Samana,Caldas,1475,"74°59'34.0""W","5°25'6.0""N",2.8,2.8,1.9,2.3,3.0,4.7,5.8,5.4,4.0,2.4,2.0,2.0,3.3
26175070,CO,Rafael Escobar,Supia,Caldas,1320,"75°39'0.0""W","5°28'0.0""N",5.9,5.8,5.7,4.6,4.9,5.7,6.6,6.3,5.4,4.5,4.8,5.8,5.5
26155150,CP,Brisas Las,Villamaria,Caldas,4150,"75°21'0.0""W","4°54'5.3""N",3.1,3.0,2.3,1.5,1.7,2.4,3.3,3.2,2.1,1.4,2.1,2.7,2.4
44045030,CO,Mono La,Belen de los Andaquies,Caqueta,300,"75°48'27.8""W","1°18'12.1""N",5.4,4.2,3.4,3.3,3.4,3.2,3.3,4.0,4.8,4.8,4.7,5.1,4.1
46035010,CO,Maguare,El Doncello,Caqueta,270,"75°9'45.6""W","1°38'24.8""N",6.0,4.7,3.3,3.2,3.4,3.1,3.3,4.2,4.9,4.8,5.0,5.9,4.3
44035020,CO,Apto G Artunduaga,Florencia,Caqueta,244,"75°33'34.4""W","1°35'20.6""N",5.7,4.4,3.5,3.5,3.4,3.2,3.3,4.1,4.8,4.8,4.9,5.6,4.3
44035030,AM,Macagual,Florencia,Caqueta,280,"75°39'39.6""W","1°29'59.2""N",5.5,4.4,3.3,3.3,3.5,3.3,3.5,4.3,4.8,4.8,4.9,5.5,4.3
46035020,CO,Pto Rico,Puerto Rico,Caqueta,285,"75°9'2.4""W","1°55'3.1""N",5.1,4.0,3.0,2.9,2.9,2.5,2.7,3.6,4.3,4.0,4.3,5.2,3.7
46015010,CP,S.Vcte Caguan,San Vicente del Caguan,Caqueta,300,"74°45'45.7""W","2°3'46.8""N",6.9,5.3,4.1,3.4,4.0,3.6,3.5,4.3,5.1,5.3,5.9,6.6,4.8
44135010,CP,Araracuara,Solano,Caqueta,150,"72°22'54.9""W","0°36'58.9""S",5.0,5.0,4.2,4.2,4.0,4.1,4.6,5.3,5.3,5.3,5.3,5.3,4.8
44055010,SP,Tres Esquinas,Solano,Caqueta,219,"75°14'10.0""W","0°44'15.0""N",5.8,4.2,3.5,3.3,3.4,3.4,3.9,4.3,4.8,5.3,5.3,6.0,4.4
44045020,CO,Valparaiso,Valparaiso,Caqueta,270,"75°42'16.1""W","1°11'42.9""N",5.5,4.2,3.4,3.4,3.3,3.1,3.2,3.9,4.7,4.7,5.0,5.7,4.2
35195030,CO,Aguazul,Aguazul,Casanare,380,"72°33'3.2""W","5°10'45.6""N",7.4,6.5,4.8,4.2,4.5,3.9,4.4,4.9,5.8,5.7,6.0,6.9,5.4
35225020,CO,Modulos,Orocue,Casanare,130,"71°25'59.0""W","4°54'37.7""N",8.2,7.0,5.2,4.5,4.2,4.1,4.2,4.5,5.2,5.5,6.1,7.7,5.5
35095110,CP,Huerta La Grande,Villanueva,Casanare,255,"72°55'2.4""W","4°39'18.3""N",7.4,6.7,4.8,4.1,4.2,4.4,4.5,5.0,5.4,5.7,6.3,6.2,5.4
35215010,CP,Apto Yopal,Yopal,Casanare,325,"72°23'15.0""W","5°19'13.6""N",8.1,6.9,5.0,4.2,4.5,4.1,4.4,4.7,5.5,5.7,6.3,7.7,5.6
52025010,CO,Bolivar,Bolivar,Cauca,1510,"77°0'14.5""W","1°49'47.8""N",5.0,4.6,4.0,4.0,4.3,5.3,6.1,6.2,5.1,4.4,3.9,4.4,4.8
52025020,CO,Milagros Los,Bolivar,Cauca,2300,"76°53'30.0""W","1°45'12.0""N",4.4,4.0,3.6,3.7,4.3,5.0,5.5,5.6,4.7,4.2,4.1,4.1,4.4
26025090,CO,Venta De Cajibio,Cajibio,Cauca,1850,"76°33'42.7""W","2°35'5.1""N",4.3,4.1,3.7,3.4,3.8,4.7,5.6,5.5,4.5,3.6,3.5,3.4,4.2
53045030,CO,Apto Guapi,Guapi,Cauca,10,"77°53'41.1""W","2°34'27.9""N",2.8,3.2,3.5,3.9,2.9,2.4,2.8,3.1,2.6,2.6,2.2,2.4,2.9
53045010,CP,Bonanza,Guapi,Cauca,10,"77°53'0.0""W","2°34'0.0""N",2.5,2.8,3.2,3.2,2.9,2.6,2.9,2.9,2.3,2.3,2.3,2.6,2.7
57025010,CP,Gorgona,Guapi,Cauca,10,"78°10'27.7""W","2°57'46.6""N",2.9,3.8,4.2,3.8,2.8,2.1,2.7,2.6,2.0,2.4,2.3,2.4,2.8
52025050,CO,Sierra La,La Sierra,Cauca,1870,"76°45'1.2""W","2°11'37.8""N",4.3,3.9,3.5,3.3,3.6,4.5,5.3,5.5,4.4,3.7,3.3,3.7,4.1
52025030,CO,Mercaderes,Mercaderes,Cauca,1174,"77°9'31.2""W","1°45'37.5""N",5.5,5.1,4.7,4.6,4.7,5.4,6.3,6.3,5.6,5.2,4.8,4.9,5.3
26065010,CO,Ing Cauca,Miranda,Cauca,1000,"76°20'48.7""W","3°16'10.1""N",5.4,5.3,4.7,4.4,4.4,4.6,5.2,5.3,4.6,4.7,4.8,4.9,4.8
26065020,CO,Miranda,Miranda,Cauca,1128,"76°13'23.2""W","3°14'44.0""N",4.8,4.5,4.0,3.5,3.4,3.8,4.5,4.5,3.8,3.7,3.9,4.1,4.0
52015020,CO,Fonda La Citec,Patia,Cauca,635,"77°2'45.4""W","2°8'45.8""N",6.0,5.6,5.2,5.1,5.3,5.9,6.5,6.5,5.6,5.5,5.4,5.8,5.7
26035030,SP,Apto G L Valencia,Popayan,Cauca,1749,"76°36'31.3""W","2°27'10.4""N",5.0,4.6,3.9,3.6,3.8,4.8,5.6,5.4,4.5,3.7,3.9,4.4,4.4
26015020,CO,Paletara,Purace,Cauca,2900,"75°27'0.0""W","2°10'0.0""N",3.9,3.3,2.5,2.3,2.4,2.2,2.0,2.4,2.4,2.5,3.0,3.7,2.7
21055030,CO,Sta Leticia,Purace,Cauca,2085,"76°9'50.1""W","2°14'29.3""N",4.1,3.6,2.7,2.5,2.6,2.6,2.4,2.7,3.0,3.1,3.3,3.9,3.0
44015030,CP,Valencia,San Sebastian,Cauca,2900,"76°40'7.5""W","1°54'1.5""N",3.8,3.3,2.7,2.3,2.3,2.5,2.6,2.7,2.8,2.8,3.0,3.5,2.9
26025070,CO,Gabriel Lopez,Totoro,Cauca,3000,"76°17'20.6""W","2°30'35.2""N",2.4,2.0,1.9,1.5,1.5,1.1,1.3,1.7,1.8,1.5,1.5,1.7,1.7
23215030,CO,Aguas Claras,Aguachica,Cesar,208,"73°36'10.0""W","8°13'44.0""N",8.1,7.5,5.9,4.9,5.0,5.8,6.6,6.2,5.7,5.3,5.7,6.9,6.1
28025070,AM,Motilonia Codazzi,Agustin Codazzi,Cesar,180,"73°15'10.3""W","10°0'15.7""N",9.1,8.3,7.3,6.3,5.8,6.1,6.6,6.5,5.9,6.0,6.9,8.0,6.9
28025080,CP,Socomba,Becerril,Cesar,170,"73°14'26.0""W","9°41'12.0""N",9.0,8.5,7.2,6.4,6.3,6.8,7.1,6.8,6.0,5.9,6.8,8.2,7.1
25025250,CO,Chiriguana,Chiriguana,Cesar,40,"73°35'36.0""W","9°21'49.2""N",8.8,8.3,6.9,6.4,5.9,6.7,7.3,7.2,6.2,6.1,6.7,7.9,7.0
25025330,CP,Col Agro Pailitas,Pailitas,Cesar,50,"73°38'1.0""W","8°57'25.4""N",8.1,7.6,6.5,5.3,5.4,5.9,6.7,6.5,5.4,5.3,5.5,7.0,6.3
28035030,SP,Apto Alfonso Lopez,Valledupar,Cesar,138,"73°14'58.0""W","10°26'22.0""N",9.2,8.8,7.8,6.8,6.2,6.8,7.0,6.9,6.3,6.4,7.2,8.5,7.3
28035020,CO,Callao El,Valledupar,Cesar,110,"73°19'10.0""W","10°21'47.0""N",9.2,8.9,8.0,6.6,5.9,6.1,6.6,6.6,5.9,6.1,7.0,8.4,7.1
28035040,CO,Guaymaral,Valledupar,Cesar,50,"73°38'51.1""W","9°54'17.7""N",8.7,8.3,7.7,6.7,6.1,6.2,6.7,6.8,6.0,5.8,6.7,7.9,7.0
28035010,CO,Villa Rosa,Valledupar,Cesar,70,"73°32'50.0""W","10°11'34.0""N",9.0,8.6,7.7,6.5,6.0,6.1,6.7,6.6,6.1,5.9,6.8,8.1,7.0
56015010,CO,Panamericana,Bahia Solano,Choco,4,"77°24'16.0""W","6°13'24.0""N",2.5,3.1,2.8,2.3,2.0,1.9,2.5,2.3,1.7,1.9,1.6,1.6,2.2
11085010,AM,Loma La,Bojaya,Choco,20,"76°59'0.0""W","6°32'0.0""N",2.6,2.7,2.9,2.5,2.7,2.7,3.2,3.2,2.9,2.6,2.7,2.3,2.7
54025020,CP,Apto Condoto,Condoto,Choco,66,"76°39'0.0""W","5°6'0.0""N",2.6,2.5,2.4,2.5,3.3,3.3,3.6,3.4,2.9,2.9,3.0,2.6,2.9
54085010,CO,Noanama,Medio San Juan,Choco,40,"76°56'3.4""W","4°41'17.6""N",2.3,2.7,2.4,2.7,2.9,2.8,3.4,3.2,2.5,2.4,2.5,2.3,2.7
11045010,SP,Apto El Carano,Quibdo,Choco,53,"76°38'37.9""W","5°41'26.0""N",2.8,2.9,2.8,3.2,3.6,3.8,4.3,4.3,3.9,3.8,3.6,3.1,3.5
54025010,CO,San Jose Palmar,San Jose del Palmar,Choco,1115,"76°13'55.0""W","4°53'54.5""N",1.8,1.7,2.0,2.3,2.9,3.0,3.8,3.6,2.7,2.4,2.4,2.0,2.5
25025150,CO,Ayapel,Ayapel,Cordoba,22,"75°9'52.2""W","8°17'42.7""N",5.9,5.4,4.5,4.0,4.2,4.3,5.5,5.2,4.7,4.5,4.6,5.0,4.8
13075030,AM,Turipana,Cerete,Cordoba,20,"75°48'6.8""W","8°50'22.3""N",7.4,6.5,5.1,4.2,4.1,4.7,5.4,5.2,4.5,4.7,5.3,6.1,5.3
13085010,CP,Doctrina La,Lorica,Cordoba,20,"75°54'47.8""W","9°18'6.2""N",7.7,6.9,6.4,5.1,4.3,4.7,5.6,5.4,4.7,4.6,5.2,6.4,5.6
13075050,AM,Univ de Cordoba,Monteria,Cordoba,15,"75°51'41.5""W","8°47'38.0""N",7.6,7.2,6.2,5.3,4.8,5.3,6.3,6.0,5.0,5.3,6.0,6.2,5.9
25025190,CO,Planeta Rica,Planeta Rica,Cordoba,90,"75°35'1.4""W","8°23'57.6""N",6.3,6.1,5.0,4.3,4.2,4.9,5.5,5.6,4.6,4.8,5.1,5.7,5.2
21205660,CO,Mercedes Las,Anapoima,Cundinamarca,810,"74°31'35.8""W","4°34'54.8""N",5.9,5.2,4.3,4.2,4.3,4.6,5.1,5.0,4.7,4.7,4.9,5.4,4.9
21205670,CO,Florida La,Anolaima,Cundinamarca,1915,"74°26'15.5""W","4°46'15.2""N",3.7,3.2,2.6,2.2,2.3,2.7,3.1,3.5,3.5,2.6,2.3,3.3,2.9
35025060,CO,Bolsa La,Choachi,Cundinamarca,3195,"73°58'53.1""W","4°34'31.5""N",5.1,4.5,3.2,2.1,2.0,2.3,1.7,2.2,2.7,2.8,2.9,4.3,3.0
21205740,CO,Silos,Choconta,Cundinamarca,2709,"73°42'5.1""W","5°7'3.8""N",6.6,5.8,4.7,3.7,3.7,2.5,3.1,3.5,4.1,4.3,4.6,5.9,4.4
21205410,CP,Represa Del Neusa,Cogua,Cundinamarca,3100,"73°59'0.0""W","5°9'0.0""N",6.0,4.8,3.7,3.0,3.3,2.6,3.1,3.4,4.1,2.8,3.9,5.3,3.8
24015120,CP,Isla del Santuario,Fuquene,Cundinamarca,2580,"73°44'5.3""W","5°28'2.2""N",7.4,6.7,5.6,4.5,4.4,4.8,5.4,5.3,5.1,4.9,5.3,6.5,5.5
21195120,CP,Ita Valsalice,Fusagasuga,Cundinamarca,1460,"74°23'46.1""W","4°23'44.8""N",5.9,5.2,4.2,3.8,3.7,4.1,4.3,4.5,4.5,4.7,4.7,5.1,4.6
35065010,CO,Gacheta,Gacheta,Cundinamarca,1752,"73°38'47.3""W","4°49'49.4""N",6.0,5.1,3.8,2.9,2.9,2.6,2.8,3.0,3.6,3.8,4.2,4.8,3.8
21205770,CO,Base Aerea Madrid,Madrid,Cundinamarca,2550,"74°16'21.0""W","4°43'43.7""N",6.1,5.6,4.5,3.7,3.6,4.0,4.4,4.5,4.4,4.2,4.2,5.4,4.5
21205420,AM,Tibaitata,Mosquera,Cundinamarca,2543,"74°12'32.4""W","4°41'29.1""N",6.2,5.4,4.5,3.7,3.6,3.8,4.4,4.7,4.4,4.3,4.4,5.4,4.6
21205400,CP,Checua-Nemocon,Nemocon,Cundinamarca,2580,"73°52'0.0""W","5°7'0.0""N",6.3,5.1,5.1,4.1,4.1,3.3,4.5,4.0,4.7,4.4,4.5,5.4,4.6
21195060,CO,Pandi,Pandi,Cundinamarca,950,"74°29'14.7""W","4°11'33.8""N",6.2,5.5,4.6,4.1,4.3,4.6,4.9,4.7,4.3,4.6,5.2,5.9,4.9
35055010,CO,Japon El,Paratebueno,Cundinamarca,280,"73°18'4.7""W","4°22'37.1""N",5.6,5.0,3.6,3.3,3.5,3.1,3.5,4.1,5.0,5.0,4.8,5.2,4.3
21195070,CO,Pasca,Pasca,Cundinamarca,2256,"74°18'42.3""W","4°18'36.4""N",4.5,4.2,3.2,2.7,2.8,3.2,3.0,3.3,3.2,3.0,3.0,4.0,3.3
23035020,SP,Apto Palanquero,Puerto Salgar,Cundinamarca,172,"74°39'17.0""W","5°28'17.0""N",4.5,4.0,3.8,4.6,5.2,5.2,6.1,6.0,5.4,5.0,5.0,4.5,4.9
23125070,CO,San Cayetano,San Cayetano,Cundinamarca,2150,"74°4'0.0""W","5°18'0.0""N",5.3,4.6,3.6,3.1,3.4,4.4,4.8,4.6,4.1,3.9,4.1,5.2,4.3
23065100,CO,Sabaneta,San Francisco,Cundinamarca,2475,"74°18'26.6""W","4°54'6.3""N",4.4,4.2,3.4,3.2,3.6,4.1,4.5,4.6,4.1,3.6,3.5,3.8,3.9
21205720,CO,San Jorge Gja,Soacha,Cundinamarca,2900,"74°11'21.4""W","4°30'20.7""N",5.4,5.1,4.3,3.9,4.3,4.8,5.3,5.3,5.0,4.2,4.1,5.0,4.7
21205570,CP,Primavera La,Subachoque,Cundinamarca,2590,"74°13'0.0""W","4°51'0.0""N",6.0,5.0,4.1,3.5,4.0,4.0,4.7,4.0,4.0,3.5,4.7,5.7,4.4
21205650,CP,Tabio,Tabio,Cundinamarca,2620,"73°56'0.0""W","4°46'0.0""N",6.2,5.6,4.6,3.9,3.7,3.8,4.0,4.2,4.2,4.3,4.8,5.4,4.6
21205980,CO,Providencia Gja,Tenjo,Cundinamarca,2560,"74°12'3.3""W","4°47'32.6""N",5.2,4.5,3.1,2.5,2.4,2.6,2.8,3.0,2.9,3.2,3.7,3.5,3.3
23065110,CO,Yacopi,Yacopi,Cundinamarca,1347,"74°21'16.5""W","5°29'3.0""N",4.9,4.2,3.5,3.5,4.2,5.2,6.2,5.5,4.6,4.3,4.5,4.6,4.6
31095010,AM,Pto Inirida,Inirida,Guainia,100,"67°55'54.1""W","3°52'3.6""N",6.9,6.3,5.5,4.5,3.9,4.1,4.5,5.2,5.8,5.7,5.6,5.9,5.3
32105070,CO,San Jose Guaviare,San Jose del Guaviare,Guaviare,165,"72°38'49.5""W","2°33'10.9""N",6.1,5.5,4.5,4.0,3.3,3.2,3.7,4.3,5.2,5.0,5.0,5.3,4.6
31015010,CO,Trueno El,San Jose del Guaviare,Guaviare,150,"72°38'24.0""W","2°22'22.0""N",5.9,5.2,4.0,3.4,3.3,3.0,3.4,3.9,4.8,4.7,4.6,5.0,4.3
21105030,CO,Algeciras,Algeciras,Huila,1155,"75°19'20.1""W","2°31'18.1""N",5.0,4.0,3.6,3.6,3.8,3.5,3.8,4.0,3.9,3.8,3.9,4.5,4.0
21025020,CO,Altamira,Altamira,Huila,1352,"75°48'0.0""W","2°4'0.0""N",5.5,4.7,3.9,4.0,4.7,4.5,4.0,4.0,4.5,4.8,4.9,5.6,4.6
21025030,CO,Altamira El Grifo,Altamira,Huila,1368,"75°44'10.4""W","2°4'45.0""N",5.3,4.8,3.7,4.0,4.1,4.4,4.4,4.8,4.5,4.6,4.6,5.2,4.5
21105050,CP,Rosales Los,Campoalegre,Huila,553,"75°25'4.4""W","2°36'58.8""N",5.7,5.1,4.1,4.2,4.4,4.6,4.6,4.6,4.4,4.8,4.8,5.1,4.7
21145070,CO,Legiosa La,Colombia,Huila,1476,"74°42'10.4""W","3°18'39.7""N",5.3,4.7,3.4,3.1,3.0,2.4,2.8,3.6,4.6,4.4,4.2,4.8,3.9
21065040,CO,Zuluaga,Garzon,Huila,1270,"75°31'46.0""W","2°15'9.0""N",4.1,3.6,2.7,2.5,2.8,2.8,3.0,2.9,3.2,3.1,3.3,3.7,3.1
21065030,CO,Jorge Villamil,Gigante,Huila,1500,"75°33'0.0""W","2°22'0.0""N",3.6,2.9,2.8,2.8,3.0,2.9,2.9,3.3,3.3,2.9,3.1,3.6,3.1
21035020,CO,Resina,Guadalupe,Huila,2102,"75°40'44.4""W","1°54'50.0""N",3.7,3.5,2.9,2.9,3.1,3.5,3.3,3.6,3.8,3.3,2.9,3.4,3.3
21085020,CO,Iquira,Iquira,Huila,1095,"75°37'45.3""W","2°39'7.9""N",5.3,4.8,3.9,4.4,4.5,4.9,4.4,5.0,4.9,4.8,4.2,4.7,4.7
21055020,CP,Esc Agr La Plata,La Plata,Huila,1070,"75°53'28.5""W","2°22'41.8""N",4.9,4.5,3.7,3.7,4.0,3.9,3.9,4.1,4.2,4.3,4.3,4.8,4.2
21115020,SS,Apto Benito Salas,Neiva,Huila,439,"75°17'35.0""W","2°56'55.5""N",6.6,5.7,4.9,5.0,5.3,5.5,5.5,5.6,5.4,5.5,5.5,6.0,5.5
